"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"59"	"-79"	"-204.6405019931584"	"-195.46807434537632"	"-210.22260891796094"	"-188.81138009573098"	"-231.05447193093318"	"-222.47882808654464"
"60"	"-78"	"-197.08261124446324"	"-189.87176549842584"	"-214.35170999058167"	"-194.54876962371088"	"-229.89318537641753"	"-212.0112522264062"
"61"	"-77"	"-204.7098701831346"	"-194.0933627472642"	"-211.21573695709878"	"-196.6773892940929"	"-228.5632574091144"	"-221.87403026558542"
"62"	"-76"	"-204.48732262938967"	"-196.35604041452632"	"-216.25892972608474"	"-196.11164686790843"	"-227.53189111689713"	"-218.6803092695193"
"63"	"-75"	"-203.74795144990816"	"-193.97221859517643"	"-209.21427531018412"	"-194.35522419939855"	"-224.25261207359657"	"-219.37393339716772"
"64"	"-74"	"-202.48266600643458"	"-195.48233184877304"	"-216.1115513930429"	"-190.53132234899752"	"-228.4857505402813"	"-222.1607638404976"
"65"	"-73"	"-205.95985018338885"	"-195.6894566171867"	"-209.10399674277076"	"-192.5815013191871"	"-224.29202411590816"	"-221.34526520534928"
"66"	"-72"	"-204.66169635412"	"-198.84752303802878"	"-217.62865308399975"	"-193.00795780744974"	"-227.64282847623147"	"-219.45335077650904"
"67"	"-71"	"-203.28932296610688"	"-194.2677696509943"	"-213.45510764850667"	"-188.2163105821272"	"-230.05095391896774"	"-218.71879784105218"
"68"	"-70"	"-201.69975984629787"	"-193.81257498080382"	"-214.1425891011355"	"-189.73633997822586"	"-224.43706380196508"	"-218.37127614075024"
"69"	"-69"	"-204.4111740374549"	"-198.1323770007328"	"-212.74408563851432"	"-191.40195588834172"	"-230.0471146156664"	"-218.46270874865456"
"70"	"-68"	"-205.77430808524952"	"-198.24793597809696"	"-221.28845989048483"	"-198.43374728852743"	"-223.850022942801"	"-215.10108722811526"
"71"	"-67"	"-209.24681402429817"	"-196.13111391777153"	"-209.3535906041946"	"-196.12128973754596"	"-226.4008757857398"	"-221.56076158891813"
"72"	"-66"	"-203.182602902624"	"-202.42604223450334"	"-215.11942275049435"	"-202.51641812007907"	"-231.56120750647963"	"-219.60310214606858"
"73"	"-65"	"-208.69764944192607"	"-201.40639830579306"	"-218.91451777390694"	"-203.6147556158368"	"-232.0"	"-225.89588346167886"
"74"	"-64"	"-202.3223432860095"	"-190.61313116562067"	"-213.23005967343414"	"-190.9367672630893"	"-219.31284928387834"	"-215.63028008596956"
"75"	"-63"	"-206.40065392024715"	"-189.12949384037506"	"-217.16099907272655"	"-193.21196091495887"	"-228.65350253112516"	"-219.01850368294186"
"76"	"-62"	"-206.68537770262006"	"-202.62803880098738"	"-215.55494076993583"	"-197.01907766755005"	"-230.86881909508227"	"-220.1713190113948"
"77"	"-61"	"-205.82910574753078"	"-193.33081741239326"	"-218.75507603275167"	"-197.06861328491834"	"-221.51904870525405"	"-219.4188501760881"
"78"	"-60"	"-205.91645574150002"	"-194.36530666585298"	"-216.8925078863949"	"-192.72875125272896"	"-229.91218978947006"	"-215.54494995600118"
"79"	"-59"	"-208.49260343370162"	"-198.69636016767382"	"-213.32137570243276"	"-194.04568222346228"	"-231.45387049284852"	"-216.0475225958081"
"80"	"-58"	"-199.85107592897316"	"-199.65330578818987"	"-211.9050028287199"	"-199.24608850423934"	"-226.13737972271903"	"-218.04121799613563"
"81"	"-57"	"-203.06722574124584"	"-201.99863339819282"	"-220.5973144345742"	"-202.88631883227504"	"-228.6304537185515"	"-221.26601176743304"
"82"	"-56"	"-201.06156370285274"	"-191.7471452037606"	"-209.8642861510897"	"-187.45832090754908"	"-221.56550434336512"	"-215.53808335838"
"83"	"-55"	"-207.72175767265134"	"-194.5797261557989"	"-213.35893385592465"	"-198.59466519836892"	"-229.0565482857851"	"-222.3323345161068"
"84"	"-54"	"-207.64851622566914"	"-202.29525090804128"	"-216.5944650914546"	"-189.65303285912526"	"-228.08406349708528"	"-222.2275714853984"
"85"	"-53"	"-206.39831564830996"	"-200.1527216943235"	"-217.5203301455984"	"-197.60366077062443"	"-219.49644056711634"	"-215.41043918917387"
"86"	"-52"	"-207.9313673434533"	"-195.91199032543025"	"-211.16481161991877"	"-193.1706111382903"	"-228.97003240637412"	"-219.2863781174704"
"87"	"-51"	"-209.37018806222565"	"-196.2702661610446"	"-219.31655895784579"	"-194.7998281240632"	"-230.36360518491998"	"-222.26439342977832"
"88"	"-50"	"-210.25827257205017"	"-205.82969253136878"	"-212.6517164960487"	"-204.32264812755193"	"-227.6622912880486"	"-223.5502334431653"
"89"	"-49"	"-207.2534443884296"	"-205.1294546943662"	"-214.61721620733647"	"-197.87296051377743"	"-227.41279994765563"	"-223.74548717333994"
"90"	"-48"	"-206.2620200748583"	"-198.17930921871698"	"-210.06899361003403"	"-200.2654919095366"	"-223.59356620350297"	"-221.126684915379"
"91"	"-47"	"-208.11975763510358"	"-197.89198475978571"	"-219.89752400032214"	"-201.66010641711392"	"-228.8417256322684"	"-221.5370587974727"
"92"	"-46"	"-208.5485836944428"	"-197.16293734802701"	"-211.94954155741507"	"-199.28732638095005"	"-230.5519476929064"	"-223.5096449433186"
"93"	"-45"	"-208.89361319437378"	"-200.16733595180648"	"-221.1410432209329"	"-199.84764373985718"	"-226.63162938524542"	"-219.68127704158127"
"94"	"-44"	"-209.76099423680134"	"-202.46958504364574"	"-217.34920841229038"	"-196.3600737640445"	"-229.85773429364784"	"-221.29569020018667"
"95"	"-43"	"-207.89280763545526"	"-201.91138640805642"	"-218.03451214402898"	"-203.67859322167564"	"-229.8081513982299"	"-223.76772034837163"
"96"	"-42"	"-210.59568931949306"	"-198.5327168759922"	"-214.59016611930082"	"-201.54844875724643"	"-232.0"	"-226.57086420092574"
"97"	"-41"	"-210.81443892975162"	"-202.77845304415092"	"-215.11474200625872"	"-204.04333142396908"	"-229.2083096090103"	"-223.14966886368097"
"98"	"-40"	"-208.09633165832713"	"-198.54977346769422"	"-211.51870066186072"	"-193.98313546240382"	"-229.8357134509601"	"-221.55282654412184"
"99"	"-39"	"-204.95257721251951"	"-194.30284035188618"	"-215.99988550896626"	"-196.47108336307775"	"-224.8586187764635"	"-219.17343810790493"
"100"	"-38"	"-209.8678507985749"	"-203.26062444461795"	"-214.22530957052274"	"-200.70187715972892"	"-232.0"	"-223.05374597354825"
"101"	"-37"	"-205.50448231095467"	"-199.67720540992931"	"-215.60983807203408"	"-197.66221889398642"	"-232.0"	"-221.06614519932262"
"102"	"-36"	"-207.77437679989583"	"-190.91861725427057"	"-210.36687947830765"	"-192.1017804175963"	"-228.75812182631392"	"-219.89640181431446"
"103"	"-35"	"-205.70455711176714"	"-205.42063733270174"	"-215.3734852490317"	"-199.8551150443319"	"-232.0"	"-223.52996505163333"
"104"	"-34"	"-207.72560567111327"	"-199.01433138275837"	"-216.96632254220938"	"-196.84276701374068"	"-229.18685632422455"	"-224.1112110320024"
"105"	"-33"	"-208.00246653947653"	"-194.45752279683848"	"-214.6372648485143"	"-197.0516488448436"	"-230.67329468227112"	"-223.05802288485026"
"106"	"-32"	"-207.68968483664426"	"-199.93664786065776"	"-218.71278644683517"	"-193.06373564107508"	"-228.45380267852914"	"-221.384619832604"
"107"	"-31"	"-209.89963002968952"	"-197.50373333729277"	"-212.4040411028594"	"-198.08949766902245"	"-221.20235082788753"	"-221.09133286553393"
"108"	"-30"	"-211.00735796565115"	"-195.8921218659815"	"-216.78730400694488"	"-198.35597582493597"	"-227.54302316424432"	"-219.2192344594425"
"109"	"-29"	"-211.0896078967212"	"-203.3790101955677"	"-219.57478727833748"	"-200.45543249078312"	"-230.15677365110344"	"-223.0033851702862"
"110"	"-28"	"-210.63653576254535"	"-199.14684588304044"	"-215.7753339574018"	"-198.42674789376758"	"-228.76886533096334"	"-220.82568521566856"
"111"	"-27"	"-209.35124240959527"	"-199.0119071305254"	"-221.79499942743837"	"-201.00975751913106"	"-229.14146873851845"	"-218.45965115169676"
"112"	"-26"	"-208.01727761120554"	"-201.5897491598845"	"-215.1130280742277"	"-195.3236832344942"	"-219.42433452691796"	"-219.00243815445464"
"113"	"-25"	"-211.6862356366181"	"-209.0020516766909"	"-220.50885066462743"	"-204.36122179569634"	"-229.67999999999998"	"-224.28027466585755"
"114"	"-24"	"-208.25787817059853"	"-205.133085229499"	"-221.42852829029187"	"-200.49401626037712"	"-229.27869061818305"	"-221.69981595396766"
"115"	"-23"	"-206.3602622449397"	"-200.6284196065301"	"-210.54068455980638"	"-192.9398840366704"	"-223.8345186210875"	"-220.47396641602253"
"116"	"-22"	"-211.20380996571635"	"-201.59027915642938"	"-219.3437327962352"	"-197.63339668366496"	"-228.01189818390012"	"-219.60380701079555"
"117"	"-21"	"-210.63524892329875"	"-200.5173965901084"	"-217.2833933140722"	"-199.15818386807817"	"-229.76923076923077"	"-223.93062598775043"
"118"	"-20"	"-208.47564596745548"	"-202.03070565532667"	"-219.54592935421843"	"-200.44400509802927"	"-230.55311752539924"	"-217.71135705084043"
"119"	"-19"	"-211.58863232876791"	"-207.37020334030902"	"-220.04232123714894"	"-205.39444443091676"	"-229.95768392309435"	"-222.17337761407327"
"120"	"-18"	"-208.62212882169538"	"-202.5301386068048"	"-214.3128578507085"	"-202.53310645186207"	"-230.68313960002436"	"-224.08137738601314"
"121"	"-17"	"-212.32493399445767"	"-202.91116971690101"	"-224.39434576981685"	"-205.38096078558036"	"-232.0"	"-225.82045474628293"
"122"	"-16"	"-210.41401542405237"	"-202.06322746828252"	"-216.31371835247666"	"-203.2826816913975"	"-230.35198326756895"	"-222.6531360015739"
"123"	"-15"	"-209.23964606118693"	"-203.90955504294928"	"-217.6991326775775"	"-203.9581075051597"	"-230.43653700790478"	"-221.46505110936414"
"124"	"-14"	"-210.8370147632114"	"-201.89700401119157"	"-218.3143657920241"	"-199.09853682433922"	"-225.85482563624015"	"-222.31479240681068"
"125"	"-13"	"-212.46986712583205"	"-206.53825018663264"	"-215.87366636089635"	"-204.92990726181142"	"-227.412356416633"	"-224.88636088901876"
"126"	"-12"	"-209.57405064764578"	"-204.48841211444997"	"-217.37772769580172"	"-203.38799555596754"	"-231.2226377637082"	"-224.6082806346458"
"127"	"-11"	"-213.87061312386638"	"-205.77094556718944"	"-218.5220206225839"	"-204.44490766566054"	"-230.3568812768274"	"-224.99132320211635"
"128"	"-10"	"-211.6774915119126"	"-206.03223446635658"	"-218.76105198117963"	"-204.43206423923073"	"-227.3138293339946"	"-224.46255459942594"
"129"	"-9"	"-209.8666183980367"	"-205.66802149230062"	"-218.60037820874402"	"-207.77392077570647"	"-230.99348073789014"	"-222.7132280240887"
"130"	"-8"	"-209.04394394336833"	"-197.66344376236145"	"-210.36603164934982"	"-200.39879977071865"	"-228.6435378655378"	"-218.49936674596177"
"131"	"-7"	"-211.7976186931614"	"-206.90409468126379"	"-218.21234248682597"	"-205.2530196156721"	"-227.0086041502733"	"-223.22621053795066"
"132"	"-6"	"-212.88691900835136"	"-207.05253144432643"	"-223.2110756571125"	"-203.95244593345708"	"-229.97286183013287"	"-225.31804469912166"
"133"	"-5"	"-210.83594398587448"	"-207.4216522363395"	"-216.59637365290797"	"-203.42681303697202"	"-229.40548955315174"	"-226.18666316915892"
"134"	"-4"	"-210.69208782903866"	"-207.3860966893777"	"-217.66510310368966"	"-207.2780735040186"	"-228.3387056887442"	"-222.99478360198984"
"135"	"-3"	"-207.35373882567504"	"-204.9811830605288"	"-214.65627673263762"	"-198.9582500369034"	"-227.7983095102587"	"-220.57155044599912"
"136"	"-2"	"-212.95326712643256"	"-207.9612337393398"	"-217.96887272895046"	"-206.9214096166648"	"-227.6145040773049"	"-224.71971851728222"
"137"	"-1"	"-213.34298534825345"	"-205.39037322582655"	"-219.73044232381693"	"-205.65300646012278"	"-230.54810409375327"	"-226.78430965495235"
"138"	"0"	"-212.09903828733707"	"-207.44706220932125"	"-214.66133531443074"	"-208.1057698975406"	"-231.8224358424236"	"-222.98906620223352"
"139"	"1"	"-211.5820964561196"	"-201.27242465752113"	"-215.64318989857094"	"-203.2619982880913"	"-231.7254823062201"	"-220.79854560869654"
"140"	"2"	"-212.88727087244257"	"-206.1325697918066"	"-220.04053036830626"	"-204.7531555334691"	"-226.24765681000665"	"-222.87682558273622"
"141"	"3"	"-214.2119084344023"	"-205.45417845371014"	"-215.71707889752105"	"-207.16983109524665"	"-225.7598817374024"	"-222.27674706399958"
"142"	"4"	"-213.42665099676478"	"-206.42867807698974"	"-215.4608485952637"	"-202.02263384119743"	"-229.99591400614185"	"-219.2368582319534"
"143"	"5"	"-214.7366032011522"	"-211.16750668707485"	"-220.17732571123466"	"-206.85567015913148"	"-231.36893716722054"	"-224.80704279740536"
"144"	"6"	"-213.62788470405422"	"-209.5316058562044"	"-217.8205777321564"	"-209.2615883141487"	"-226.94796438620747"	"-223.0220144932826"
"145"	"7"	"-215.6848691073655"	"-211.403011122352"	"-222.85027344682345"	"-212.0125449928047"	"-231.09739507031037"	"-225.29659287076333"
"146"	"8"	"-215.7176545955235"	"-209.34520952958115"	"-218.97989346260934"	"-208.2966175503185"	"-231.11493761075354"	"-226.5357380364494"
"147"	"9"	"-216.3720654179442"	"-210.19893615964645"	"-221.76366769135777"	"-209.68138271454546"	"-230.6906721396715"	"-225.4508096099146"
"148"	"10"	"-215.60279150215177"	"-211.17448479085544"	"-220.8732392431965"	"-204.4540934709355"	"-231.60723995340132"	"-223.22499887108617"
"149"	"11"	"-215.86078762003743"	"-205.60252424559656"	"-209.97971411546035"	"-200.48144640170796"	"-226.59252524898307"	"-226.1380336758116"
"150"	"12"	"-212.0373061013303"	"-211.79884806622275"	"-223.35736298300412"	"-211.00468675713967"	"-226.1020725461802"	"-223.75618830032772"
"151"	"13"	"-219.05466225785364"	"-213.02045959709687"	"-219.6340887646995"	"-210.84441113581383"	"-230.23800551977587"	"-227.08715085770797"
"152"	"14"	"-218.6793732776144"	"-208.52796416081316"	"-223.5148809611802"	"-207.32751152693862"	"-232.0"	"-227.5501592696429"
"153"	"15"	"-216.06347710703014"	"-210.35242684259836"	"-219.0040196286605"	"-206.18880980327268"	"-230.06298331249545"	"-225.10093611343368"
"154"	"16"	"-218.10567273053022"	"-206.20787265925682"	"-216.6945025263395"	"-205.25294854179444"	"-230.91600332235782"	"-228.38008531828262"
"155"	"17"	"-219.5410011204682"	"-211.74832100531296"	"-221.28839383758398"	"-216.0454194131135"	"-232.0"	"-229.17691433193352"
"156"	"18"	"-217.63316404427735"	"-213.1430639277553"	"-225.6270950172059"	"-212.45167415154785"	"-232.0"	"-228.7942777681524"
"157"	"19"	"-219.24988223796262"	"-211.6772214501686"	"-223.07684109299137"	"-210.82508618686282"	"-230.94551169631092"	"-230.74637238812554"
"158"	"20"	"-214.39603585514473"	"-211.71121180774608"	"-228.13561594134376"	"-213.3926496533001"	"-231.93064696044186"	"-227.2655326810036"
"159"	"21"	"-217.61282861422507"	"-205.71568937090152"	"-221.69552328557103"	"-211.25515811081456"	"-227.1570592478781"	"-226.34721875718546"
"160"	"22"	"-219.58762678015395"	"-213.90053038058562"	"-228.6530217654962"	"-213.4490560849424"	"-232.0"	"-228.0825112703258"
"161"	"23"	"-216.53859696508215"	"-213.9582703533003"	"-219.9928563275616"	"-213.35401850487816"	"-232.0"	"-228.19185620369012"
"162"	"24"	"-217.27572107124314"	"-209.17386384596335"	"-218.18869317451023"	"-210.5313477729477"	"-228.6110249235338"	"-228.64786008635093"
"163"	"25"	"-217.5663761554218"	"-203.95861539483275"	"-221.28274637257914"	"-205.5177866698229"	"-230.0"	"-221.3603079494998"
"164"	"26"	"-219.51666765437483"	"-208.03665096125445"	"-220.29792673920696"	"-204.95769085123328"	"-232.0"	"-227.8828593786739"
"165"	"27"	"-219.2466291209554"	"-207.49035584869847"	"-221.9162772358149"	"-208.6526534271001"	"-232.0"	"-229.88374069117035"
"166"	"28"	"-219.36776342354523"	"-204.85169202757345"	"-223.18960424582642"	"-206.68084480887455"	"-230.9941949807163"	"-226.3420599502657"
"167"	"29"	"-219.83792211285805"	"-206.22953394660144"	"-215.9964030004922"	"-209.78440430244055"	"-232.0"	"-228.287131405886"
"168"	"30"	"-216.49835762795067"	"-211.66128390870472"	"-220.55233548949195"	"-210.58267167059086"	"-232.0"	"-228.8194199273457"
"169"	"31"	"-216.15450469654965"	"-212.5800784383488"	"-222.1131186180935"	"-210.95165439115334"	"-230.2850482910235"	"-228.45584665745412"
"170"	"32"	"-215.65528809483015"	"-203.85368270137891"	"-217.5921089019571"	"-208.50121359893396"	"-229.79099251920042"	"-226.28849260449692"
"171"	"33"	"-219.72102579138118"	"-204.49028335378014"	"-221.20286914018402"	"-205.44365054463387"	"-231.92613203824828"	"-229.47802727474487"
"172"	"34"	"-219.6842450679185"	"-208.49322767897675"	"-216.80565284267294"	"-208.23288465303264"	"-230.12543231760802"	"-228.21876122358358"
"173"	"35"	"-219.44778913027992"	"-205.9018261676571"	"-224.8483662467345"	"-209.9715791975109"	"-232.0"	"-230.67310531095916"
"174"	"36"	"-219.49958681458054"	"-207.1420668509567"	"-221.84247240486758"	"-207.0116348964782"	"-230.11788012081496"	"-226.87227757666656"
"175"	"37"	"-219.90907463535373"	"-204.30041338271184"	"-218.30213272076267"	"-207.03046016707663"	"-232.0"	"-225.49134044549606"
"176"	"38"	"-216.46522698350367"	"-211.73557933157392"	"-219.76905856253603"	"-210.857687431457"	"-232.0"	"-223.8273354423991"
"177"	"39"	"-214.1282955643332"	"-206.14716148152687"	"-219.96813852964948"	"-203.36190967939325"	"-232.0"	"-227.1254498531889"
"178"	"40"	"-217.59393310855475"	"-205.30394612695338"	"-220.07911410471183"	"-204.14322509278807"	"-226.68562930115036"	"-228.6213377602224"
"179"	"41"	"-219.62534262630015"	"-209.9785291915747"	"-220.3588542125937"	"-211.75213676420827"	"-232.0"	"-230.2435941132507"
"180"	"42"	"-219.55922079785609"	"-207.70392634454691"	"-224.69481478075895"	"-206.29302333819305"	"-230.058956192848"	"-227.27319670714076"
"181"	"43"	"-219.19867271372257"	"-203.80446967504656"	"-224.62667580674037"	"-206.42018994099763"	"-228.19475749673487"	"-223.81153274467954"
"182"	"44"	"-216.85171196252543"	"-208.3900905719167"	"-217.63879453670106"	"-205.6542363466395"	"-230.79188739214538"	"-227.13848506933573"
"183"	"45"	"-217.68680122541855"	"-206.34862779401863"	"-219.28334572453744"	"-211.2048302195651"	"-232.0"	"-229.57115564891313"
"184"	"46"	"-216.3340073301253"	"-205.0072112365424"	"-218.08945227845211"	"-209.0901150895819"	"-230.0"	"-227.40031828193344"
"185"	"47"	"-216.0664810663505"	"-207.75118244184512"	"-221.94623418745255"	"-208.12191442742687"	"-228.83382076272025"	"-228.16740842932694"
"186"	"48"	"-217.50525718770777"	"-209.29062246301535"	"-219.45489306427442"	"-208.54442934544633"	"-231.7189265088009"	"-228.59309241850548"
