"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"20"	"-141"	"-223.9945682067754"	"-213.7469421418936"	"-236.70116582838426"	"-211.05093621071325"	"-253.33599926584026"	"-240.87411750813357"
"21"	"-140"	"-227.3144836930177"	"-215.4285502877347"	"-242.1468144711976"	"-215.65175572011825"	"-251.93752900546983"	"-235.8435973247289"
"22"	"-139"	"-226.13093409596542"	"-216.689738354895"	"-237.51573051007205"	"-203.38248259941895"	"-250.60199914646878"	"-240.96452971568814"
"23"	"-138"	"-223.27978475575043"	"-217.39455527757804"	"-233.93789994192625"	"-216.15435456574883"	"-251.13342074233327"	"-235.50960849971128"
"24"	"-137"	"-226.3286301731355"	"-215.15241182753562"	"-233.96468302716303"	"-222.4945788990994"	"-254.37446568537453"	"-244.78285282240836"
"25"	"-136"	"-215.4645225113785"	"-206.70713640533316"	"-226.68029907065375"	"-204.52811182308838"	"-249.72385421959967"	"-234.50074688509727"
"26"	"-135"	"-220.89065459076306"	"-211.99391364486019"	"-224.03650097951925"	"-212.47018399954024"	"-253.2329654848969"	"-239.231185661857"
"27"	"-134"	"-219.26048290801512"	"-206.7459251186876"	"-227.33300812419856"	"-203.24543517199314"	"-252.04273303717196"	"-239.1140021902884"
"28"	"-133"	"-221.58920133137784"	"-212.0041899157531"	"-240.9271689042305"	"-211.47646080811754"	"-249.94479507161654"	"-238.96481036618889"
"29"	"-132"	"-221.61869294735018"	"-212.2807447426678"	"-220.21621814230497"	"-209.27654767947283"	"-252.7423397669714"	"-239.56235252147025"
"30"	"-131"	"-215.8778278081479"	"-212.21562633471981"	"-237.1985796677806"	"-210.71736750427544"	"-253.91435900706537"	"-241.28705209973324"
"31"	"-130"	"-220.93104210928044"	"-213.35890754864855"	"-222.37293100901223"	"-215.1052262707362"	"-256.0"	"-246.1460184420018"
"32"	"-129"	"-216.77053752494183"	"-213.24895681128956"	"-232.3704782966762"	"-210.83100682276296"	"-254.0236505074324"	"-245.71389937300958"
"33"	"-128"	"-217.2819132637886"	"-205.29347248745268"	"-222.61533814752616"	"-208.2052963286077"	"-249.05664472436698"	"-230.6755568554248"
"34"	"-127"	"-212.01639391882125"	"-205.60948766440808"	"-226.2892669293778"	"-207.64768075554628"	"-256.0"	"-241.62174778243954"
"35"	"-126"	"-218.30511993499363"	"-208.24688695144008"	"-232.64275589551056"	"-208.72543091062806"	"-254.68935404761996"	"-239.3431398045383"
"36"	"-125"	"-219.13160051427337"	"-207.13412056460942"	"-232.13432670400013"	"-199.39716983339923"	"-246.2076876990553"	"-235.97945724092708"
"37"	"-124"	"-217.76130264486375"	"-206.51513789988647"	"-230.32956921903633"	"-208.15936337405373"	"-247.3285351443113"	"-239.00493037109658"
"38"	"-123"	"-215.86255426596142"	"-208.85258263539922"	"-218.18369961970402"	"-203.60499090322193"	"-246.8208467563645"	"-237.75082802581517"
"39"	"-122"	"-216.92511444517407"	"-212.00554632742313"	"-234.83678331836603"	"-208.2860287826684"	"-254.26370359567844"	"-245.82941918231072"
"40"	"-121"	"-220.04549545058646"	"-211.5272894188153"	"-228.1667043775979"	"-202.58961616626226"	"-253.71745489639915"	"-242.03257661506743"
"41"	"-120"	"-214.01854599327623"	"-211.6301378929052"	"-232.31476400674168"	"-205.66297223485927"	"-249.42139790354497"	"-238.884125254901"
"42"	"-119"	"-219.73414034807064"	"-206.92236894889172"	"-228.2994438275915"	"-208.44842614304628"	"-250.60178389312097"	"-239.57880279087036"
"43"	"-118"	"-219.5599839717641"	"-211.2866719224612"	"-235.62755315348497"	"-212.55179466709092"	"-243.05158468516385"	"-231.16509869476195"
"44"	"-117"	"-219.13703842659243"	"-210.6699792083047"	"-211.24171848922418"	"-203.0884294547065"	"-255.51380111278826"	"-239.38999510913555"
"45"	"-116"	"-211.62196430471727"	"-209.93444303461507"	"-236.0146241918822"	"-211.20812308128257"	"-253.30661617565383"	"-238.3496704376054"
"46"	"-115"	"-219.70051004637023"	"-209.94073646811947"	"-231.265982820382"	"-206.30085301150854"	"-244.52626723534814"	"-243.28948807029016"
"47"	"-114"	"-216.97022896817475"	"-207.86146824183407"	"-228.550642911855"	"-199.47064969018828"	"-255.02976064204074"	"-240.9974763126292"
"48"	"-113"	"-224.3946608537326"	"-218.47472426274416"	"-231.58365249544022"	"-216.4331417367746"	"-256.0"	"-240.2790718767037"
"49"	"-112"	"-220.56117781078615"	"-210.81962634590064"	"-236.89102045018797"	"-211.5877395213669"	"-254.217891914235"	"-240.8387730419864"
"50"	"-111"	"-216.85571032092022"	"-207.47084524741783"	"-237.40530970390438"	"-201.19368556106147"	"-248.7580690644577"	"-236.6132943547234"
"51"	"-110"	"-223.03559092395548"	"-207.0348314062844"	"-225.65295579999545"	"-206.96989934341354"	"-250.49842754869655"	"-240.1319291840107"
"52"	"-109"	"-222.5414828306926"	"-210.03638890845485"	"-231.63968672224846"	"-210.17128611081668"	"-253.24042499734944"	"-244.59515153039874"
"53"	"-108"	"-223.04708452916773"	"-214.36662471714357"	"-238.73480666268844"	"-208.5659348318439"	"-245.3294810679951"	"-232.35089259665577"
"54"	"-107"	"-221.8863374019314"	"-216.5718512890287"	"-245.04006855746763"	"-214.7564291144349"	"-239.68027598045268"	"-238.20281452263993"
"55"	"-106"	"-226.28374789299804"	"-206.7566981610563"	"-226.9676943478502"	"-209.12570154377363"	"-255.97958919151299"	"-244.3477603178841"
"56"	"-105"	"-225.19202303721633"	"-213.28830073136817"	"-242.07165160401897"	"-216.37938547811441"	"-250.90917343154754"	"-242.41559738754333"
"57"	"-104"	"-222.94515844995786"	"-205.25733616602332"	"-231.8799428346868"	"-205.7671460962374"	"-249.87496825463475"	"-239.14266146874883"
"58"	"-103"	"-224.20558362519304"	"-208.34479454435584"	"-235.2037122293977"	"-211.77393006672403"	"-256.0"	"-234.69631413402834"
"59"	"-102"	"-223.78677399961356"	"-211.51873430365217"	"-238.96015987289394"	"-206.22696463444356"	"-254.7146659435541"	"-246.94013615707559"
"60"	"-101"	"-219.96884997311557"	"-208.31514250173507"	"-236.37118440941"	"-210.53268054238868"	"-254.71349777172225"	"-243.5291198185794"
"61"	"-100"	"-224.40776495595856"	"-214.0887140822089"	"-231.40888954338007"	"-210.58875765775346"	"-247.0251482015208"	"-240.56563552071805"
"62"	"-99"	"-226.55309631293417"	"-217.30606440762273"	"-236.4920181449526"	"-215.09939375238505"	"-256.0"	"-244.62140647749823"
"63"	"-98"	"-223.63968815816338"	"-221.01411917594237"	"-241.65567609009577"	"-211.53076740353896"	"-256.0"	"-246.00597941455084"
"64"	"-97"	"-224.28730224389605"	"-213.20577847767143"	"-236.21750926372565"	"-215.75290288568132"	"-251.62582290363588"	"-246.82805067933077"
"65"	"-96"	"-221.932556545383"	"-212.33349570524945"	"-224.8335827863301"	"-210.13618744578235"	"-252.91100842741253"	"-243.13097362704934"
"66"	"-95"	"-226.1475179909661"	"-217.95217362438862"	"-232.8413901232124"	"-207.97945540737987"	"-248.65673851077509"	"-236.08179101868438"
"67"	"-94"	"-224.51019674657255"	"-213.90087862683288"	"-237.52600724902936"	"-206.88370395418661"	"-253.94251452808854"	"-242.16534340296104"
"68"	"-93"	"-227.44214620620906"	"-217.5558723866498"	"-240.63646099226364"	"-214.06534845416502"	"-252.14115768473786"	"-243.40653084928317"
"69"	"-92"	"-225.8140651529905"	"-218.18373660711552"	"-242.8000157987576"	"-207.3837900931615"	"-254.36940885167039"	"-245.28449111161063"
"70"	"-91"	"-228.35156718041583"	"-218.86686840101657"	"-244.07090775958218"	"-221.02890409525054"	"-254.30944898980198"	"-244.18666890303786"
"71"	"-90"	"-224.79964522499415"	"-213.73616162540404"	"-239.7074391262929"	"-213.99006696941925"	"-249.56023963862845"	"-243.9991821931133"
"72"	"-89"	"-230.11935981777353"	"-223.57768843171417"	"-240.6280629176659"	"-222.84674680728986"	"-252.81618043280284"	"-240.71320604335497"
"73"	"-88"	"-223.89885291483924"	"-224.07019211224178"	"-241.03816315140907"	"-219.39643366837797"	"-251.7092394646109"	"-239.38505709653944"
"74"	"-87"	"-223.09061863537417"	"-210.814597093177"	"-236.59522738808153"	"-212.46641023568597"	"-241.69918925777873"	"-236.03437190685835"
"75"	"-86"	"-226.3653187959465"	"-214.11151596210462"	"-239.67809424066857"	"-209.4640213537241"	"-252.7718125485101"	"-238.89316927046733"
"76"	"-85"	"-224.34673511841046"	"-221.2608767407055"	"-231.81114436983117"	"-218.51454539211701"	"-251.00166733058649"	"-241.57207455958985"
"77"	"-84"	"-216.90427635401602"	"-208.2250156094342"	"-242.9156381963311"	"-208.97580787172348"	"-248.65973239665027"	"-236.43598655861166"
"78"	"-83"	"-228.96599460263053"	"-220.36583781271673"	"-235.79965208737048"	"-218.63461014291877"	"-255.10528315063704"	"-245.64299641829498"
"79"	"-82"	"-228.3580194611475"	"-218.79848071817563"	"-239.24369059915446"	"-214.41188418971223"	"-251.92914947870563"	"-242.24021434903386"
"80"	"-81"	"-228.49398739807665"	"-225.1406697325625"	"-235.87980197428067"	"-224.6398765217569"	"-256.0"	"-245.86253697240107"
"81"	"-80"	"-225.15894738705484"	"-221.17421972003578"	"-241.91824754038103"	"-219.7060819775236"	"-250.02218401956713"	"-242.17594755812007"
"82"	"-79"	"-224.64822058616963"	"-216.8830788148046"	"-230.02309636952867"	"-211.93014963022515"	"-254.60169454439188"	"-245.29001095236097"
"83"	"-78"	"-228.08745552276014"	"-216.78764169191933"	"-235.43560211706344"	"-218.31361479308669"	"-249.4161120571779"	"-244.87430120468943"
"84"	"-77"	"-228.1962092947888"	"-217.19693444062565"	"-236.81431143126537"	"-211.84149328742205"	"-247.31402677088963"	"-236.820393693451"
"85"	"-76"	"-220.67992912929483"	"-221.33667443129397"	"-238.91564387796262"	"-216.30644555745428"	"-249.35728990384501"	"-239.47262732387614"
"86"	"-75"	"-231.41448805003938"	"-216.70049801261868"	"-236.09521797406904"	"-215.9901929745364"	"-256.0"	"-248.37763211099974"
"87"	"-74"	"-231.63874151011674"	"-216.42351743063517"	"-237.62051015544685"	"-219.25375626169668"	"-251.557669284445"	"-246.14104906305818"
"88"	"-73"	"-228.87541235392598"	"-222.40372287153102"	"-236.987830090907"	"-218.0494580772589"	"-247.37683102170632"	"-243.1957488659894"
"89"	"-72"	"-229.87664341882808"	"-220.10892198369797"	"-227.84119200240005"	"-215.96598013453544"	"-248.15999206102416"	"-241.79088657301833"
"90"	"-71"	"-229.621658326536"	"-219.4869344007288"	"-239.15161211779693"	"-223.154860556794"	"-250.45138714669582"	"-245.41060443579613"
"91"	"-70"	"-230.11462773750992"	"-218.76875323360815"	"-240.14657128932717"	"-223.93718854637154"	"-256.0"	"-247.60152905496847"
"92"	"-69"	"-226.604519843989"	"-217.1478488394075"	"-236.63640803155283"	"-216.0210461980589"	"-253.13180387052893"	"-245.50016204618393"
"93"	"-68"	"-230.88394646962362"	"-219.98911180848174"	"-243.58751552592426"	"-225.91647988903742"	"-252.0942152317455"	"-242.98125638617452"
"94"	"-67"	"-230.01282356969648"	"-219.37488807842576"	"-233.46813395185424"	"-217.37092652502056"	"-254.21462088668335"	"-244.63943707228583"
"95"	"-66"	"-224.58315906779697"	"-220.59306275694198"	"-239.92754870779288"	"-217.12199768946164"	"-250.44946168924014"	"-245.6505519518872"
"96"	"-65"	"-231.66453349680253"	"-225.80631229674393"	"-238.70732161039837"	"-222.68140197252555"	"-252.57122746895615"	"-247.8588534430229"
"97"	"-64"	"-225.6905675850146"	"-223.37278605281645"	"-241.7023227629847"	"-214.61307406682562"	"-244.98656459430651"	"-241.3962103931713"
"98"	"-63"	"-227.84110910174246"	"-223.82107919904416"	"-234.46220989280792"	"-222.1886464851566"	"-251.3989135669351"	"-245.68675230672784"
"99"	"-62"	"-225.04250740968274"	"-217.42839242753354"	"-241.21620733507476"	"-214.43777100123742"	"-255.942411313093"	"-242.98592732781003"
"100"	"-61"	"-230.79971159980556"	"-224.3532843630158"	"-239.1879074740321"	"-224.60141680219868"	"-253.0016039024221"	"-244.51386644481323"
"101"	"-60"	"-229.7246830205557"	"-218.27272336611307"	"-239.52241801332767"	"-219.25558332436867"	"-248.05667446321277"	"-241.15251168059496"
"102"	"-59"	"-234.15928626415962"	"-219.1013933716606"	"-233.32551695509255"	"-222.4227834244349"	"-256.0"	"-248.72463191692944"
"103"	"-58"	"-229.31093401218803"	"-224.09608845418825"	"-236.41726354434368"	"-217.69322139768326"	"-253.91923159970048"	"-247.80855420992012"
"104"	"-57"	"-234.51630244787353"	"-221.03798804316844"	"-236.95636922742824"	"-226.3316978872538"	"-253.13839483595092"	"-250.48290330307145"
"105"	"-56"	"-230.747277979531"	"-217.6892023571484"	"-238.26366133862751"	"-216.80610151680136"	"-244.8768311140393"	"-240.88665538018594"
"106"	"-55"	"-232.354364926775"	"-222.18118449107737"	"-241.43433283349154"	"-217.30602979331547"	"-249.1063920477736"	"-244.8622862286999"
"107"	"-54"	"-232.71425889213245"	"-221.2619428218743"	"-233.29491541740077"	"-216.49973529223809"	"-252.21844744021888"	"-245.32932607507567"
"108"	"-53"	"-229.67995413616313"	"-220.61752500607304"	"-243.72363950959576"	"-221.94739423496992"	"-252.6511014453057"	"-241.5701324939247"
"109"	"-52"	"-230.10152299320072"	"-219.49473069450417"	"-236.26904095193444"	"-216.77233259732296"	"-251.00300341466996"	"-239.52332394538723"
"110"	"-51"	"-230.19691652382653"	"-227.59262260919607"	"-240.98565836471826"	"-222.13091471389365"	"-252.4961371277617"	"-238.6032479893778"
"111"	"-50"	"-231.57597709083464"	"-225.73036619572966"	"-241.67122145266126"	"-222.30251058253802"	"-254.57023017532927"	"-246.23784006324072"
"112"	"-49"	"-233.34248626571105"	"-228.64387054490294"	"-245.13710137188912"	"-225.90553050809336"	"-253.41937280393134"	"-249.9041901592144"
"113"	"-48"	"-230.53322056444276"	"-225.99947532430457"	"-243.04155798202257"	"-222.939734229256"	"-250.80297491449662"	"-245.52318614661246"
"114"	"-47"	"-230.86413209854172"	"-219.4219367059105"	"-240.83433456155618"	"-222.7791253725626"	"-251.42756606837116"	"-245.03057961670248"
"115"	"-46"	"-227.98165024079418"	"-223.63802871761965"	"-238.39283973183342"	"-211.2008744727368"	"-251.0769230769231"	"-240.7127827769492"
"116"	"-45"	"-232.72098362030115"	"-225.6110997264098"	"-241.79528093198496"	"-219.16157949183975"	"-247.52279347782306"	"-239.631042571584"
"117"	"-44"	"-231.26059533739902"	"-223.1471414978322"	"-236.84149887782425"	"-217.59965319407962"	"-252.53236183978356"	"-243.29379604493852"
"118"	"-43"	"-234.6241204086471"	"-218.27812217354145"	"-239.6988512705787"	"-218.29425610237382"	"-254.34597956512278"	"-245.38262414375438"
"119"	"-42"	"-231.81350665672755"	"-230.4419987834501"	"-242.56916137183083"	"-225.3696790265459"	"-254.13398990685647"	"-247.7181357320712"
"120"	"-41"	"-230.33235242257877"	"-225.7550505171219"	"-239.5412821591915"	"-228.11633578789076"	"-256.0"	"-244.5596453004823"
"121"	"-40"	"-231.34538387602973"	"-227.14764870453436"	"-245.74295554632556"	"-222.01610238088855"	"-253.6194738124829"	"-242.15529612419996"
"122"	"-39"	"-232.96417080784235"	"-220.37408252265877"	"-230.01420813504205"	"-224.5022650516581"	"-255.69490525060064"	"-247.07114180421294"
"123"	"-38"	"-233.31646390758766"	"-227.97416963640634"	"-243.19672241602316"	"-222.42672087365483"	"-251.21717115415245"	"-243.01512476619345"
"124"	"-37"	"-234.42558601355051"	"-229.60978228537243"	"-240.07528691072366"	"-224.85950312059043"	"-250.46060767720815"	"-246.4610808232906"
"125"	"-36"	"-233.00325124495052"	"-224.25290136290647"	"-239.1407889598765"	"-225.74071602946844"	"-256.0"	"-246.96970130157166"
"126"	"-35"	"-231.49250090409308"	"-224.94182108284562"	"-241.53674757733492"	"-224.727974857699"	"-253.62962962962962"	"-246.20197200873127"
"127"	"-34"	"-234.99838612974168"	"-224.35250041402253"	"-243.3625794481374"	"-226.33806626612082"	"-253.8248351548752"	"-249.20044393761538"
"128"	"-33"	"-234.28307144654582"	"-225.83284274228214"	"-240.63808530924857"	"-230.59498577715704"	"-250.12673656056054"	"-247.03115112258428"
"129"	"-32"	"-230.8064127350296"	"-222.78621210655922"	"-240.10155945009348"	"-225.03672590357363"	"-254.9199794487526"	"-247.1294800247524"
"130"	"-31"	"-229.3207290763613"	"-220.79248590704486"	"-245.5969198940008"	"-223.7169234477627"	"-253.28579130449978"	"-246.53677211821142"
"131"	"-30"	"-234.96591659045708"	"-227.57831236584548"	"-242.5530992113604"	"-224.77215303365944"	"-251.18980196351487"	"-247.3686448665094"
"132"	"-29"	"-234.17469821524412"	"-225.5570372216572"	"-245.14383904578224"	"-218.71993821897985"	"-254.11114329099212"	"-247.25133305946662"
"133"	"-28"	"-235.4400573016851"	"-222.9094700010336"	"-245.04994197093734"	"-225.67160067846874"	"-252.20301756465588"	"-246.4621781208607"
"134"	"-27"	"-231.98239941482882"	"-225.94564203148897"	"-235.5106291324186"	"-224.84996353526265"	"-251.0587393128917"	"-243.06992947089907"
"135"	"-26"	"-231.5687852891786"	"-224.7167558123931"	"-243.80358668822595"	"-227.0009123542206"	"-253.4212927839316"	"-246.97701144345424"
"136"	"-25"	"-234.41406771966834"	"-225.7036458889078"	"-239.12990935945402"	"-226.10495817369144"	"-254.12666120914855"	"-247.8815445566857"
"137"	"-24"	"-231.62807527291324"	"-225.3233359721337"	"-242.12976288800132"	"-220.87311953349118"	"-248.5375210929113"	"-244.32012826311822"
"138"	"-23"	"-231.5529732568705"	"-225.70449557941808"	"-240.4235829353091"	"-225.13583571206328"	"-255.90799185139676"	"-245.7122986781255"
"139"	"-22"	"-232.0889448142211"	"-218.09623321278016"	"-241.62510634179426"	"-218.63398932293745"	"-253.0344730788107"	"-245.20533089529297"
"140"	"-21"	"-236.29770664232237"	"-229.77762341095968"	"-246.32401561547013"	"-224.8965600282618"	"-248.0367969901818"	"-247.86273593179152"
"141"	"-20"	"-235.331425567992"	"-224.7513324885546"	"-233.85634277768744"	"-223.0413932174558"	"-252.30518535655872"	"-246.30358574543882"
"142"	"-19"	"-236.95628915439386"	"-223.64207061058104"	"-240.1598906328169"	"-220.77068948820448"	"-255.3009896518236"	"-245.71330276281208"
"143"	"-18"	"-236.25106070920052"	"-231.85706421783573"	"-242.72561428135816"	"-229.36764695910836"	"-251.71641486744488"	"-247.14384288505718"
"144"	"-17"	"-234.09611464652306"	"-230.60448912502946"	"-237.7982468652148"	"-229.1105391232434"	"-253.5796413978369"	"-249.4553534967751"
"145"	"-16"	"-232.80721311097903"	"-227.88267731076576"	"-238.83784681431376"	"-225.70381731270487"	"-250.35597194053315"	"-245.3799028795107"
"146"	"-15"	"-235.27248505533774"	"-228.29816542765488"	"-238.40276366328692"	"-228.5500774465152"	"-255.88354424983316"	"-248.61038088952992"
"147"	"-14"	"-234.53384208656638"	"-224.66026346999496"	"-239.7401142098448"	"-224.53446401926178"	"-254.71719256022757"	"-245.64240889843174"
"148"	"-13"	"-234.95333503435427"	"-228.020350795758"	"-242.8516497348901"	"-223.51351001206442"	"-249.7021657152087"	"-242.66930303861417"
"149"	"-12"	"-235.88411221940058"	"-227.01041601127807"	"-234.3345833665018"	"-219.5410166249112"	"-250.06272071298366"	"-243.98466431436745"
"150"	"-11"	"-235.945429785572"	"-227.51915517054636"	"-242.18166667470564"	"-228.3837674301233"	"-253.99170410079822"	"-248.35671676435652"
"151"	"-10"	"-237.4796276803783"	"-232.06231603893548"	"-235.69043041174268"	"-231.32924043513424"	"-256.0"	"-249.01668913609254"
"152"	"-9"	"-233.49753542388024"	"-232.0219699488661"	"-242.84152879541756"	"-222.95434460526397"	"-248.70970014645744"	"-243.7374664691552"
"153"	"-8"	"-236.02403260018036"	"-228.98463167452854"	"-239.3363626474929"	"-231.72175677021644"	"-248.84645475085753"	"-245.81866195382227"
"154"	"-7"	"-235.75671676629545"	"-226.47184479780685"	"-239.39238641927864"	"-222.0808551135104"	"-254.1714499562029"	"-245.82295395806779"
"155"	"-6"	"-236.65266467372186"	"-229.50594237599353"	"-238.37932691888918"	"-229.1037884053154"	"-255.62761744147505"	"-247.85021232809137"
"156"	"-5"	"-236.12007609796655"	"-231.19797377056054"	"-248.03481795954056"	"-223.68886334436363"	"-253.5111586199918"	"-249.44437063863123"
"157"	"-4"	"-235.44443902517284"	"-231.88257609751417"	"-243.17142824853843"	"-223.78960814362182"	"-253.3106184036507"	"-247.49472719395843"
"158"	"-3"	"-237.45407107838318"	"-230.88899155896877"	"-247.47143352673515"	"-228.30104598212765"	"-254.5337772790816"	"-246.44712003947348"
"159"	"-2"	"-235.74886448802638"	"-226.25838822178832"	"-237.567339805476"	"-224.95712351324272"	"-253.34741682250615"	"-246.64557219062274"
"160"	"-1"	"-238.70287399438476"	"-235.06647367389274"	"-248.4938011212333"	"-234.4443600802908"	"-255.25339126433218"	"-249.37530924736447"
"161"	"0"	"-233.33133030215055"	"-228.29595304592743"	"-232.3735215841246"	"-225.50466500635503"	"-249.79787364056688"	"-245.53124266371768"
"162"	"1"	"-235.0444816968427"	"-223.86205202704846"	"-237.98900366009843"	"-225.07507059446885"	"-254.08191438138635"	"-247.69638052598827"
"163"	"2"	"-237.2708210899675"	"-227.7937033652785"	"-244.4774188689423"	"-224.18157012747122"	"-248.86702531023184"	"-245.95391081500762"
"164"	"3"	"-236.96373400406742"	"-226.11992893744826"	"-244.7526066473923"	"-223.49629591663825"	"-253.2788320701572"	"-246.65524857190633"
"165"	"4"	"-235.294583765769"	"-227.74822796098903"	"-241.34649702381395"	"-225.8700121138953"	"-254.48225097123282"	"-245.26020615855617"
"166"	"5"	"-237.69585272615973"	"-227.78775783671816"	"-244.30987030293954"	"-226.73960470105337"	"-255.19144416159503"	"-249.84459180586714"
"167"	"6"	"-235.2666174495077"	"-225.04011675074395"	"-240.56444713278557"	"-221.7789749016922"	"-253.66657253604643"	"-246.18686369623362"
"168"	"7"	"-233.7251869137496"	"-225.8853251474157"	"-239.23136050194833"	"-232.89725884547985"	"-249.43209041338403"	"-248.76945950320282"
"169"	"8"	"-233.46077718821329"	"-230.00620519931442"	"-243.93421891586604"	"-220.3317278432871"	"-254.39400669526643"	"-250.1356757912218"
"170"	"9"	"-238.77299505081902"	"-220.97173633185588"	"-237.90494748211646"	"-224.57332655334602"	"-251.37430363230956"	"-248.09265374892573"
"171"	"10"	"-240.49842784760796"	"-227.927273567127"	"-239.94953387767544"	"-227.49351276582618"	"-253.249262663795"	"-251.7409812119545"
"172"	"11"	"-240.11671105647906"	"-227.94551089305202"	"-238.53744205143275"	"-225.31821291208502"	"-254.47130995523514"	"-250.5936283832924"
"173"	"12"	"-240.22962590515186"	"-229.92012953133906"	"-244.75902685550784"	"-229.0279730796083"	"-255.20520789260752"	"-248.24172284065202"
"174"	"13"	"-239.33592675212026"	"-227.18392866868697"	"-238.4211543721074"	"-227.03758686811497"	"-255.67424555916793"	"-246.32352321970995"
"175"	"14"	"-237.4124620502795"	"-231.3090934284768"	"-239.66285676424295"	"-234.7033015061506"	"-256.0"	"-252.69024550396946"
"176"	"15"	"-241.36248385905705"	"-233.41311194316737"	"-241.52949609560676"	"-232.40264313955018"	"-255.30663171186728"	"-253.35583191643678"
"177"	"16"	"-241.58574103968624"	"-237.04253634206984"	"-242.9087475411743"	"-237.13330786593153"	"-255.5848387649166"	"-253.6980617172736"
"178"	"17"	"-240.9143098091982"	"-230.60364994686728"	"-243.17205154250746"	"-229.99289913061165"	"-256.0"	"-253.57386934242652"
"179"	"18"	"-242.52665413257017"	"-233.61618026608284"	"-241.04575265664712"	"-237.1201169381111"	"-255.588575073441"	"-252.64870544684157"
"180"	"19"	"-242.77080373576692"	"-231.9832873100862"	"-248.54908585943008"	"-232.67566344933826"	"-255.48373953055142"	"-252.0627589062529"
"181"	"20"	"-237.98450322855174"	"-231.2560520647973"	"-240.24477495256403"	"-229.5814253531241"	"-250.36863445868238"	"-244.8659767815942"
"182"	"21"	"-241.82375993383513"	"-235.19987428295343"	"-240.86927085563724"	"-231.4950562039804"	"-256.0"	"-252.17125821911554"
"183"	"22"	"-242.79363302492106"	"-229.44349786071302"	"-235.92510042703015"	"-230.30234502050084"	"-255.47387269966154"	"-252.15806562406397"
"184"	"23"	"-243.09409687257534"	"-222.73001400891968"	"-240.24493207259817"	"-225.715648268259"	"-252.5401265904551"	"-252.4888003476572"
"185"	"24"	"-243.56029296247652"	"-230.2512399030126"	"-244.07279983921387"	"-232.18436115936504"	"-252.91902508458838"	"-251.0682851871245"
