"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=195"	"nodeid=394"	"nodeid=591"	"nodeid=789"	"nodeid=994"
"14"	"-128"	"-209.9590428694963"	"-206.74222912792467"	"-212.27419290310604"	"-200.13157794474753"	"-232.78357925883637"	"-223.87908366466777"
"15"	"-127"	"-212.00364826021925"	"-201.45675361704454"	"-222.30205454814632"	"-204.2965108921795"	"-235.87548443107795"	"-228.9585641242277"
"16"	"-126"	"-214.30466367837738"	"-201.495207693347"	"-225.6803092287917"	"-201.3531562896656"	"-237.73295072895664"	"-229.8265042282785"
"17"	"-125"	"-213.6126304927283"	"-204.55885291693087"	"-214.57286546091945"	"-202.81555016736544"	"-230.20826081241142"	"-231.43006395108463"
"18"	"-124"	"-212.13475689178182"	"-200.87355244028618"	"-223.27818312485715"	"-202.49613308136924"	"-235.3975818977029"	"-222.46671751849507"
"19"	"-123"	"-213.466344704252"	"-205.79188960736613"	"-227.3802784597936"	"-196.54748480820678"	"-228.3915743457802"	"-227.2766187503102"
"20"	"-122"	"-208.06603406228604"	"-201.43599648187876"	"-218.16978841753"	"-199.326429695793"	"-236.6750863581579"	"-221.96294093476104"
"21"	"-121"	"-212.6742632400353"	"-199.45112299652527"	"-229.14971545646617"	"-205.31981044685708"	"-238.08258770633955"	"-226.37143572268025"
"22"	"-120"	"-200.44439144785335"	"-197.62202954559396"	"-213.7074030242025"	"-189.16102566678296"	"-231.8165482523922"	"-221.6166981671518"
"23"	"-119"	"-206.74543464140422"	"-199.3370539963767"	"-215.15655508430802"	"-200.04829857424716"	"-235.43941636618536"	"-212.91288972740628"
"24"	"-118"	"-207.77847817685875"	"-194.70733889067446"	"-218.79539699657963"	"-201.05346496618495"	"-236.1484745979189"	"-225.07869204574192"
"25"	"-117"	"-209.01406738309237"	"-200.19437184795214"	"-217.96235989775855"	"-195.5195023643494"	"-230.78404562321276"	"-230.2380039806641"
"26"	"-116"	"-207.6651069277263"	"-198.92440594587342"	"-212.00989622070168"	"-195.49435604614663"	"-234.8930984633174"	"-223.88826429852497"
"27"	"-115"	"-211.31982843093942"	"-199.67771550667737"	"-216.23007437158554"	"-189.56916707758236"	"-231.96944416036402"	"-222.2919225942901"
"28"	"-114"	"-207.19378656565965"	"-200.67324687398235"	"-221.45919835499876"	"-197.99582108446603"	"-233.62320890027829"	"-225.6742743041058"
"29"	"-113"	"-207.63855129159754"	"-203.16470539212793"	"-215.65962349057227"	"-201.01655885259007"	"-239.5376688853992"	"-228.45471214898203"
"30"	"-112"	"-204.5410674111229"	"-198.93045198114228"	"-213.3252194961018"	"-197.41804544063845"	"-239.31812850068616"	"-225.73381716805514"
"31"	"-111"	"-203.7217723280865"	"-199.14262384982624"	"-208.0970687590053"	"-198.374614028668"	"-237.10820311777857"	"-224.72840512205715"
"32"	"-110"	"-201.73798493828923"	"-191.78082719142327"	"-209.7412100596117"	"-192.5374167549125"	"-229.52164865332963"	"-221.75356044321697"
"33"	"-109"	"-200.5925038492641"	"-196.69444228518543"	"-218.90125754173414"	"-194.46056209438947"	"-234.52102785816626"	"-220.80463078270316"
"34"	"-108"	"-204.29410812762916"	"-198.12380808353134"	"-214.49710926323849"	"-197.59628223853548"	"-239.66005108420143"	"-225.77415089678394"
"35"	"-107"	"-207.01453326642275"	"-198.00590365104597"	"-220.52464193025116"	"-200.28604425948635"	"-238.40594002935663"	"-228.72018891122568"
"36"	"-106"	"-207.48473226569132"	"-196.36599638753586"	"-223.37768082412583"	"-189.93583202947787"	"-237.36917713115136"	"-229.67208397832434"
"37"	"-105"	"-208.62657688324282"	"-200.36893690905833"	"-215.22148758627984"	"-198.78083706947524"	"-238.12048508226653"	"-230.21092236396007"
"38"	"-104"	"-206.4664780177709"	"-197.8382430335596"	"-206.01582345459147"	"-197.17276371605243"	"-234.44764455443467"	"-224.99539817395043"
"39"	"-103"	"-201.75823757127222"	"-195.290935962642"	"-218.05268967896245"	"-191.61400439702777"	"-236.15167598898117"	"-226.31030525716923"
"40"	"-102"	"-205.17565114106668"	"-196.41278867507626"	"-214.34973362961404"	"-193.78146785657043"	"-233.24994951537923"	"-226.28359755741693"
"41"	"-101"	"-206.82412229476859"	"-199.7310111520276"	"-219.2304812742243"	"-196.20530056997197"	"-240.0"	"-229.43070624192183"
"42"	"-100"	"-207.79040393345377"	"-189.96116814684962"	"-215.57239723469314"	"-193.81124262849778"	"-239.5529804521092"	"-230.3925003440755"
"43"	"-99"	"-201.2853079017828"	"-198.23047905039016"	"-220.59459706965134"	"-195.8237484348444"	"-233.7424785646111"	"-223.5831409965392"
"44"	"-98"	"-205.2587256498411"	"-197.42641133206902"	"-201.44239265236126"	"-189.8769373378139"	"-238.65469872994802"	"-228.45929046717413"
"45"	"-97"	"-208.11289071494107"	"-201.64702553015607"	"-220.9481402975577"	"-200.79122787286846"	"-240.0"	"-231.87342704130933"
"46"	"-96"	"-207.5942463602841"	"-196.00415124571992"	"-209.61319039158442"	"-194.55623794948917"	"-232.10531268600468"	"-224.4551266181208"
"47"	"-95"	"-209.2537424440673"	"-196.11495144819898"	"-218.30759861189568"	"-196.27070741042837"	"-238.00232376801415"	"-227.1701324165349"
"48"	"-94"	"-208.0994246547027"	"-196.38447960659028"	"-215.3805891800433"	"-194.62934461394227"	"-238.68882249052106"	"-223.3734910912139"
"49"	"-93"	"-205.39942954283723"	"-201.10429111844292"	"-221.9951858512042"	"-198.87954548844354"	"-238.52547965173486"	"-230.40855543468422"
"50"	"-92"	"-210.2233809837619"	"-198.66991588669532"	"-220.61354635452273"	"-191.03309048379683"	"-233.51889151411427"	"-225.40909939602014"
"51"	"-91"	"-211.18411109954926"	"-197.08278416736803"	"-221.04042723265746"	"-196.28537697025817"	"-238.94527147145652"	"-229.2997612083168"
"52"	"-90"	"-204.6271145595931"	"-192.24590405745826"	"-208.6778421025549"	"-192.4584156365719"	"-236.84517097904046"	"-222.73036049441203"
"53"	"-89"	"-213.46798654494432"	"-200.2055108373727"	"-224.44591259103902"	"-199.09331538247227"	"-240.0"	"-231.79480599798353"
"54"	"-88"	"-198.61537027311792"	"-193.17617900958714"	"-218.9007400933927"	"-191.31123360000166"	"-216.7311649733711"	"-216.54463786441983"
"55"	"-87"	"-210.6576040602813"	"-196.12177123829102"	"-219.28476887166843"	"-195.4971919748395"	"-234.7486089657397"	"-222.56905448388827"
"56"	"-86"	"-208.9668479414822"	"-197.89121190295373"	"-221.99563501147804"	"-198.60834792666972"	"-234.5666108542907"	"-223.02469865418342"
"57"	"-85"	"-212.1476963241758"	"-195.19915121848751"	"-224.2035488167186"	"-200.1634608668377"	"-234.9971427096693"	"-225.30695513072328"
"58"	"-84"	"-208.625813789715"	"-199.1153266732372"	"-221.87064486669428"	"-200.21000528259935"	"-238.8697572999394"	"-228.49684253453785"
"59"	"-83"	"-214.7851094590994"	"-206.29871653676588"	"-220.9767492889228"	"-196.59101188303788"	"-237.04734322362376"	"-230.62894147106053"
"60"	"-82"	"-210.05726111952552"	"-201.75816493361884"	"-224.41766291695498"	"-204.6016923906566"	"-239.06697228261325"	"-228.51020780351251"
"61"	"-81"	"-215.5012585593664"	"-206.6729715255077"	"-214.62751157003154"	"-208.45239282703358"	"-234.8596975648754"	"-230.95562680120875"
"62"	"-80"	"-211.91233539891647"	"-204.396414335481"	"-218.16805980250996"	"-199.17759451778068"	"-232.49750715030885"	"-221.99302771553818"
"63"	"-79"	"-212.13807874473488"	"-198.80049670986733"	"-222.65909640160532"	"-204.88281234174198"	"-232.63332623914096"	"-220.97226665849138"
"64"	"-78"	"-211.3917148464439"	"-200.72981987691776"	"-226.3612449309307"	"-191.30681206089687"	"-236.73996722703885"	"-227.03517292591334"
"65"	"-77"	"-210.77199352483575"	"-200.68149121161804"	"-221.97779146995885"	"-194.01465457277445"	"-231.33947459837694"	"-228.201317487126"
"66"	"-76"	"-211.5049655865302"	"-206.01675436972857"	"-228.3804994941176"	"-203.34346674171508"	"-238.9403048846617"	"-222.3048097977272"
"67"	"-75"	"-212.40541243967877"	"-205.02244734916178"	"-229.13043995418633"	"-197.1731058921287"	"-236.58415917267402"	"-225.25619781721244"
"68"	"-74"	"-210.3677725417012"	"-205.81945865314952"	"-223.27447900339638"	"-201.1309169600205"	"-236.5748803238851"	"-229.4839405342456"
"69"	"-73"	"-212.72588099609732"	"-210.05550372418074"	"-223.5608178467761"	"-200.9235266526606"	"-238.21167986325105"	"-229.78702674677245"
"70"	"-72"	"-209.08889971040287"	"-206.96390590199454"	"-228.0335303874198"	"-207.30596773736198"	"-230.7597672201219"	"-225.65165487404101"
"71"	"-71"	"-211.1228169273137"	"-198.4314464326813"	"-219.68899832167293"	"-203.3904840362344"	"-232.0142461378178"	"-228.55496624783746"
"72"	"-70"	"-212.96483492626538"	"-206.0487500536836"	"-223.8955440004234"	"-202.36477655416513"	"-238.96322126427646"	"-225.73995081942155"
"73"	"-69"	"-213.75452129459828"	"-205.68855832310197"	"-224.84310302417316"	"-207.79826053307977"	"-238.5547812711308"	"-231.17060882259747"
"74"	"-68"	"-212.87100083656145"	"-203.33918686984833"	"-226.19162282614835"	"-203.0780532985876"	"-227.0679619532889"	"-221.43628268626256"
"75"	"-67"	"-217.01377272231468"	"-202.3910717806826"	"-224.38682369331755"	"-206.11474335291146"	"-236.0617618594579"	"-228.4881427032418"
"76"	"-66"	"-212.17162078879718"	"-209.45493909476454"	"-221.18109151179664"	"-205.45082281155413"	"-239.96638503075275"	"-229.52526879408563"
"77"	"-65"	"-213.3524917833464"	"-204.76142482425016"	"-226.74118382240343"	"-205.46047078454924"	"-233.69476516140213"	"-230.89908447452243"
"78"	"-64"	"-214.6825018813973"	"-204.07294791738886"	"-220.94787413245155"	"-203.6291723179873"	"-237.11133356003228"	"-228.04059308281543"
"79"	"-63"	"-214.76979898428849"	"-204.30247348380246"	"-221.35855128873146"	"-199.53400059946614"	"-239.99999999999997"	"-228.99214104700178"
"80"	"-62"	"-211.44632095161685"	"-206.6260834424675"	"-223.37363960980554"	"-205.46570432359974"	"-236.16232356228687"	"-229.2681701370662"
"81"	"-61"	"-212.8186427314541"	"-204.33813807841997"	"-229.6130911348727"	"-203.57905437347316"	"-236.9434257736905"	"-226.5879933098193"
"82"	"-60"	"-214.9684688164276"	"-205.7828389904844"	"-223.26543338420137"	"-202.18605948626043"	"-231.6949396625554"	"-226.94850056877885"
"83"	"-59"	"-215.84943414305602"	"-206.73779447511555"	"-221.02877682117762"	"-208.20182971384793"	"-237.19510787880412"	"-231.79323076890077"
"84"	"-58"	"-213.78730222930986"	"-210.9489084565234"	"-222.96048162164337"	"-197.51336106018238"	"-235.2577249780971"	"-233.8429092842748"
"85"	"-57"	"-212.26268419312103"	"-212.18902853351187"	"-227.22180801616676"	"-208.74704315487892"	"-231.99957471883712"	"-231.30996540679095"
"86"	"-56"	"-213.7006450231753"	"-204.17586944110812"	"-211.19895551947624"	"-200.84505838031524"	"-236.10925905866827"	"-230.03236994595014"
"87"	"-55"	"-211.7158617157024"	"-194.2927104376552"	"-223.7947477513422"	"-198.00896296303205"	"-234.9725159995999"	"-224.99159468587675"
"88"	"-54"	"-215.81754554801162"	"-208.85643450360755"	"-219.1957511321053"	"-206.82225249628678"	"-235.24190571818943"	"-229.06824458521947"
"89"	"-53"	"-211.4625709309682"	"-205.84202159269785"	"-219.1680817210939"	"-198.40965390507716"	"-239.88202695649477"	"-225.68750226046916"
"90"	"-52"	"-216.79442185827187"	"-203.80738349859607"	"-221.7122016215946"	"-205.8458503456841"	"-237.2876758467152"	"-224.2494096541433"
"91"	"-51"	"-216.09886548694558"	"-209.112353402978"	"-226.50857693276959"	"-209.11420611421516"	"-238.1423308328099"	"-225.71363123140813"
"92"	"-50"	"-216.79498710456255"	"-206.3643757034879"	"-222.12337932771933"	"-205.64336892951113"	"-237.8581271041155"	"-231.93451502474642"
"93"	"-49"	"-218.55631818661016"	"-206.77205492732014"	"-229.84206944832025"	"-210.43867836982236"	"-236.22720827954916"	"-232.59985280414364"
"94"	"-48"	"-215.719163128627"	"-207.41733997401585"	"-222.02852285519955"	"-203.54884370772015"	"-237.6527036389474"	"-230.0441753626923"
"95"	"-47"	"-215.07283939725687"	"-203.39352266377546"	"-224.65672945152062"	"-207.49952553005636"	"-234.39126384116025"	"-228.60249096910863"
"96"	"-46"	"-216.39161164114753"	"-206.8203764022856"	"-223.05774164467405"	"-206.8258798720501"	"-236.4452841196303"	"-225.84499063970156"
"97"	"-45"	"-216.59715342173547"	"-211.28932375991445"	"-227.3065225710996"	"-207.5515569061638"	"-235.68330307008324"	"-226.87283192362653"
"98"	"-44"	"-214.95804316267638"	"-209.69057660479112"	"-227.83927273227158"	"-205.71547214389082"	"-237.5"	"-228.13815777461127"
"99"	"-43"	"-215.0527170728114"	"-199.47390379030543"	"-222.56094974575674"	"-202.45751645126785"	"-234.6071675460899"	"-225.5086049408814"
"100"	"-42"	"-217.12253266222788"	"-210.2893585498539"	"-224.27305081426582"	"-209.89577159025202"	"-240.0"	"-233.3589276390913"
"101"	"-41"	"-215.88615540312668"	"-209.13121426989926"	"-225.74684328388926"	"-209.47900247404556"	"-240.0"	"-230.27630698929306"
"102"	"-40"	"-213.48302139455052"	"-202.29138817898072"	"-217.40424080065495"	"-197.22408379034496"	"-233.33261737474604"	"-226.17767281900248"
"103"	"-39"	"-217.27165226746692"	"-212.60850285958887"	"-223.61919905377528"	"-205.7915288814298"	"-240.0"	"-229.6574559102976"
"104"	"-38"	"-218.2445182781856"	"-210.69916332559032"	"-229.13104222253313"	"-207.07924047751933"	"-238.70826754516662"	"-230.77741269193098"
"105"	"-37"	"-216.90562287037585"	"-200.96898863462562"	"-219.9123362867184"	"-207.58807806483853"	"-236.36970123557148"	"-231.13638537995394"
"106"	"-36"	"-217.5944866042479"	"-209.8552803566728"	"-229.11859151205772"	"-203.35067918309372"	"-235.27675962204736"	"-227.93275214933573"
"107"	"-35"	"-219.24197728400534"	"-212.17371689276297"	"-224.6907525850331"	"-207.3133962304016"	"-235.6852313759398"	"-230.18110379001538"
"108"	"-34"	"-215.78746453218895"	"-199.02921909090637"	"-229.92564023586186"	"-207.4296340697744"	"-237.3292285280911"	"-231.31625309031767"
"109"	"-33"	"-220.87404008737565"	"-213.69582900120704"	"-223.80551486109553"	"-212.85364734511336"	"-240.0"	"-233.59166099510236"
"110"	"-32"	"-214.9374786887573"	"-210.57784826779675"	"-219.4967364522313"	"-204.6892513710277"	"-237.62686853241163"	"-227.80612478528977"
"111"	"-31"	"-216.56077939873563"	"-207.6714917142468"	"-227.32702290409057"	"-209.8653713707587"	"-235.85174530798506"	"-228.18869654539716"
"112"	"-30"	"-218.51219053391532"	"-207.77238575556572"	"-221.9114427752632"	"-206.65132124814096"	"-234.68636780766812"	"-229.07551228925357"
"113"	"-29"	"-215.70718465805513"	"-214.20442259113037"	"-228.93265023969775"	"-209.5504469229904"	"-239.62699361885808"	"-234.26619383027273"
"114"	"-28"	"-216.20489666690446"	"-210.81241247156942"	"-228.66036199364322"	"-207.9926631139211"	"-237.47466794011265"	"-231.1647058820294"
"115"	"-27"	"-217.84352738967021"	"-211.25960260816575"	"-218.27577336895123"	"-201.02223690442062"	"-232.02977878683882"	"-228.44946278274736"
"116"	"-26"	"-219.33781912964858"	"-205.21874554355233"	"-224.8273181033245"	"-206.37958575462616"	"-237.53875198382516"	"-227.74797224526097"
"117"	"-25"	"-218.72650305634622"	"-211.85007051134713"	"-226.0474396744442"	"-210.71818091113084"	"-238.92582510045563"	"-234.91931753268057"
"118"	"-24"	"-216.8002483608836"	"-210.2537448529926"	"-225.3464327773943"	"-209.44832307767032"	"-232.09519909915053"	"-228.68329478075125"
"119"	"-23"	"-217.68764865325886"	"-212.629860452412"	"-222.78719005917367"	"-209.89058422634508"	"-234.7416192900445"	"-226.9428797198552"
"120"	"-22"	"-217.69004636460383"	"-207.63195000478495"	"-223.36597508888633"	"-209.33386466263258"	"-237.2528278556409"	"-229.9954554812652"
"121"	"-21"	"-218.67466820377672"	"-210.0962083313199"	"-231.03588185758494"	"-211.2465972204352"	"-240.0"	"-232.87564033145478"
"122"	"-20"	"-218.53828042107648"	"-212.0448697223728"	"-223.85855903785975"	"-211.87737772560308"	"-239.9473839485024"	"-230.7698201686428"
"123"	"-19"	"-220.20158725077314"	"-215.12558594548264"	"-224.29099659966528"	"-207.3295145635624"	"-239.31427458726682"	"-232.8169675743602"
"124"	"-18"	"-213.9403391924129"	"-210.55576546490167"	"-222.96611766432187"	"-203.50986133334575"	"-229.21450638752998"	"-226.25140246910337"
"125"	"-17"	"-221.96414944627492"	"-216.85344678977654"	"-223.0807569380761"	"-215.29157569090427"	"-239.64709937622703"	"-235.56073360358698"
"126"	"-16"	"-216.11944337476217"	"-209.07355643016552"	"-224.59446140005474"	"-210.09685808438084"	"-235.86804748019728"	"-230.3161753329264"
"127"	"-15"	"-219.92728152892593"	"-210.10887610906622"	"-224.6667775024583"	"-209.01297141845387"	"-237.99519086066454"	"-230.64809411975403"
"128"	"-14"	"-217.99301684747073"	"-207.29897828095315"	"-224.92799689096208"	"-207.8910454031545"	"-237.43740916956776"	"-231.95417539307633"
"129"	"-13"	"-216.03000326383142"	"-207.5275871539699"	"-226.55300028069016"	"-212.80409037585775"	"-238.055575901861"	"-230.94310974937866"
"130"	"-12"	"-218.34266985971632"	"-207.94945953451244"	"-224.8961781149822"	"-208.41214722834277"	"-238.89599671724312"	"-228.69296428773853"
"131"	"-11"	"-221.16520954192254"	"-217.013954883757"	"-226.52089063009532"	"-215.2090109208771"	"-236.1984447163641"	"-233.67235423875937"
"132"	"-10"	"-220.13238125079712"	"-216.4284917514211"	"-227.84508904661337"	"-208.67339278998563"	"-236.77946026838464"	"-231.53861203782955"
"133"	"-9"	"-220.01454370541174"	"-217.568432993338"	"-226.23389311561303"	"-212.78647836975543"	"-236.28230262463742"	"-233.94774763533522"
"134"	"-8"	"-218.53605167581142"	"-210.3474397993558"	"-226.01764924355675"	"-214.31770734757689"	"-232.89991401018176"	"-231.14979446184196"
"135"	"-7"	"-214.86150098114234"	"-211.14031603055875"	"-228.04530277929365"	"-212.77776309840232"	"-237.35969576803757"	"-229.6026124995952"
"136"	"-6"	"-219.06103073601037"	"-212.6281006554865"	"-223.855491252756"	"-208.70190367034706"	"-233.34432961130938"	"-228.8267085875122"
"137"	"-5"	"-217.66439710238896"	"-208.65263729962575"	"-230.44513910584797"	"-211.18426673091687"	"-237.68331119451432"	"-230.47891839889462"
"138"	"-4"	"-219.2417168889263"	"-215.57424417616636"	"-227.15189626888363"	"-214.76430271846698"	"-240.00000000000003"	"-226.6607374177483"
"139"	"-3"	"-219.19691919708677"	"-212.68301823144864"	"-222.6488569353112"	"-212.59360079114185"	"-240.00000000000003"	"-230.177095363325"
"140"	"-2"	"-220.35136892146977"	"-215.31067729163894"	"-229.7924995461663"	"-213.13442912580206"	"-235.48876726149848"	"-231.29072463318718"
"141"	"-1"	"-223.03909536067493"	"-214.2888933506662"	"-223.49089890566373"	"-215.98052834749848"	"-235.99094467145346"	"-232.20212812317595"
"142"	"0"	"-219.66126944863885"	"-215.7709476326096"	"-223.27176501189885"	"-210.7003220830904"	"-233.56705567503155"	"-229.5923990207853"
"143"	"1"	"-221.2685824615212"	"-212.55756143399094"	"-223.18352958336368"	"-214.87157808621546"	"-238.5518292677309"	"-232.00680311584563"
"144"	"2"	"-221.35975696196184"	"-213.63878333540748"	"-223.63488231739976"	"-213.03456434711788"	"-235.9085221795088"	"-228.05595738390298"
"145"	"3"	"-221.14168255237269"	"-212.50048172569203"	"-225.7959075194926"	"-214.96126351629516"	"-235.3625382274708"	"-232.1850609640933"
"146"	"4"	"-218.76505114820992"	"-216.23607344149823"	"-228.42467873370038"	"-213.82945811050135"	"-238.6577375034068"	"-232.4575941617237"
"147"	"5"	"-220.75986767747622"	"-214.3571879702094"	"-226.76905101047475"	"-213.19030171138795"	"-240.0"	"-232.68683585937129"
"148"	"6"	"-219.53569598501858"	"-216.54253122474498"	"-230.29520276665681"	"-214.854920498604"	"-237.63056792840968"	"-231.0384777081264"
"149"	"7"	"-218.22161763243852"	"-215.75639002181182"	"-219.43895380269095"	"-213.45801093660046"	"-237.50502752078933"	"-232.94501231298102"
"150"	"8"	"-221.48692005787956"	"-216.55746889316893"	"-227.1868688971401"	"-214.42365661247183"	"-235.6112533376886"	"-232.25897013222777"
"151"	"9"	"-224.6525462608575"	"-217.67914615716992"	"-222.30682734867662"	"-218.51006003196008"	"-239.65372603850432"	"-233.61035266600373"
"152"	"10"	"-222.9511176855996"	"-219.00103144834588"	"-227.83673601766006"	"-208.4594818463657"	"-233.33154296670727"	"-230.41223693056006"
"153"	"11"	"-224.7940389330655"	"-216.5363970202919"	"-228.09304640764938"	"-214.66541946479882"	"-236.31413433450103"	"-234.4367937310986"
"154"	"12"	"-221.09517091924783"	"-212.85737653974493"	"-229.73724398587888"	"-211.802754978525"	"-238.0"	"-232.7302717981542"
"155"	"13"	"-224.6752206263166"	"-221.8970547589405"	"-231.09137729951644"	"-215.81702575004417"	"-238.6209022057151"	"-237.3232435033908"
"156"	"14"	"-224.6674204597813"	"-222.64457356090804"	"-235.04081970479768"	"-223.38157010477804"	"-239.24980302715676"	"-234.64790364604087"
"157"	"15"	"-224.86650184784588"	"-223.84649418015584"	"-228.83681914702373"	"-216.41544402443043"	"-233.8128921885355"	"-234.2579517577849"
"158"	"16"	"-225.43503943751284"	"-221.37071023364646"	"-231.12142492317975"	"-216.4471921474669"	"-240.0"	"-237.0547339919775"
"159"	"17"	"-227.44455817789824"	"-213.35677931897303"	"-226.8244329093818"	"-218.29264588404362"	"-239.48460557694517"	"-234.8623701254513"
"160"	"18"	"-223.87495909747855"	"-215.51327619823098"	"-230.00891667451825"	"-215.7100794585088"	"-236.48754828259132"	"-234.13112088659966"
"161"	"19"	"-227.83065580307508"	"-217.19933442118742"	"-222.3432246901675"	"-218.68742580303447"	"-240.0"	"-237.98530208658406"
"162"	"20"	"-220.8045753399274"	"-212.5975778243713"	"-227.90611113055655"	"-220.0622979663153"	"-236.67790253611975"	"-235.03353484354278"
"163"	"21"	"-225.99797525801688"	"-212.55495464284883"	"-227.6748941023158"	"-213.14470536092523"	"-238.0"	"-230.8852845758765"
"164"	"22"	"-221.53598545641148"	"-217.8194878980334"	"-222.2606682912269"	"-213.4734101372466"	"-240.0"	"-234.22583382206014"
"165"	"23"	"-227.19509759683265"	"-220.3050158428676"	"-227.79304127160054"	"-219.6094592642513"	"-240.0"	"-237.308607365498"
"166"	"24"	"-227.74801888715388"	"-217.58918932066126"	"-234.67872882581358"	"-216.0732979407645"	"-239.89450425507323"	"-235.92937005859437"
"167"	"25"	"-227.69744941286763"	"-213.969784874448"	"-227.8547154157802"	"-217.05424847806796"	"-239.87728237930236"	"-237.66617068089727"
"168"	"26"	"-224.15377504107806"	"-214.31275708801695"	"-232.0276382052947"	"-212.40250794527546"	"-240.0"	"-236.320465372445"
"169"	"27"	"-227.94865679412655"	"-215.8621004141759"	"-231.19001902568206"	"-211.14202276677275"	"-239.51092162825114"	"-237.31008010840873"
"170"	"28"	"-227.4805747995697"	"-212.61293571114066"	"-229.34109875658885"	"-215.73223993408988"	"-238.73205748711524"	"-237.4214670610775"
"171"	"29"	"-227.91028156610784"	"-217.6104704226486"	"-231.81289952255406"	"-215.10518594553986"	"-237.57889554213455"	"-237.32037471393772"
"172"	"30"	"-227.25173234591546"	"-219.4729600715459"	"-228.4937880557215"	"-216.94942648973384"	"-238.0"	"-237.24261018759825"
"173"	"31"	"-224.31464332794755"	"-218.40777683544795"	"-229.58196936415672"	"-218.82288580995592"	"-239.81271731439028"	"-235.6532590894966"
"174"	"32"	"-226.34826445420825"	"-217.19304692593042"	"-231.47194404801402"	"-214.31485473669807"	"-239.27125569573917"	"-236.14941493921424"
"175"	"33"	"-227.73151876869804"	"-212.17013459745294"	"-230.15286051342707"	"-215.47958127249862"	"-240.0"	"-231.36832004770608"
"176"	"34"	"-227.67524966782145"	"-215.0053224690743"	"-229.8065984854057"	"-216.33014034715538"	"-239.57407153952832"	"-236.25697749690823"
"177"	"35"	"-227.90664790210354"	"-216.09424179717996"	"-231.98534796750548"	"-213.99025668723584"	"-240.0"	"-237.3188631739372"
"178"	"36"	"-227.4574637560317"	"-213.6735063633397"	"-231.02751901837328"	"-212.06268978620722"	"-238.35036010467377"	"-235.04293647251615"
"179"	"37"	"-227.65159151400331"	"-216.80176429645687"	"-231.0151833660904"	"-219.83917295228383"	"-240.0"	"-233.8576021084549"
"180"	"38"	"-224.9236992143699"	"-213.20425198746997"	"-229.87693254686627"	"-210.27301129324792"	"-236.8659609830318"	"-228.81594928928394"
"181"	"39"	"-224.71194374441316"	"-210.38151864773587"	"-231.744003539132"	"-213.90481925801333"	"-236.77078632568868"	"-232.33139854751573"
"182"	"40"	"-226.80844575737865"	"-216.31980588906868"	"-228.48895275444838"	"-215.75475903274634"	"-237.04819533665406"	"-234.85531347162566"
"183"	"41"	"-225.98914484239464"	"-210.3483316822831"	"-228.63270759654728"	"-215.12648909508977"	"-238.0"	"-236.0614811014528"
"184"	"42"	"-224.16488608887795"	"-209.88568522933716"	"-223.34882313216315"	"-210.25640846617517"	"-238.89892553700844"	"-237.02772817386887"
"185"	"43"	"-226.21408227017727"	"-212.28719597105444"	"-230.10857239404316"	"-213.44036424457636"	"-239.62813060996746"	"-237.28633358003032"
"186"	"44"	"-225.17031094867193"	"-209.5941869368385"	"-227.0048546155315"	"-213.73077640967156"	"-235.00227404196886"	"-235.03955112427028"
